timestamp,station,component,value
2025-01-08 00:18:00+00:00,YKC,YKCZ,56870.42
2025-01-08 00:19:00+00:00,YKC,YKCF,57707.7
2025-01-08 00:19:00+00:00,YKC,YKCX,9393.05
2025-01-08 00:19:00+00:00,YKC,YKCY,2578.24
2025-01-08 00:19:00+00:00,YKC,YKCZ,56871.47
2025-01-08 00:20:00+00:00,YKC,YKCF,57710.01
2025-01-08 00:20:00+00:00,YKC,YKCX,9395.04
2025-01-08 00:20:00+00:00,YKC,YKCY,2577.5
2025-01-08 00:20:00+00:00,YKC,YKCZ,56873.61
2025-01-08 00:21:00+00:00,YKC,YKCF,57710.74
2025-01-08 00:21:00+00:00,YKC,YKCX,9394.24
2025-01-08 00:21:00+00:00,YKC,YKCY,2577.98
2025-01-08 00:21:00+00:00,YKC,YKCZ,56874.68
2025-01-08 00:22:00+00:00,YKC,YKCF,57712.32
2025-01-08 00:22:00+00:00,YKC,YKCX,9393.81
2025-01-08 00:22:00+00:00,YKC,YKCY,2578.04
2025-01-08 00:22:00+00:00,YKC,YKCZ,56876.24
2025-01-08 00:23:00+00:00,YKC,YKCF,57715.07
2025-01-08 00:23:00+00:00,YKC,YKCX,9397.45
2025-01-08 00:23:00+00:00,YKC,YKCY,2579.82
2025-01-08 00:23:00+00:00,YKC,YKCZ,56878.25
2025-01-08 00:24:00+00:00,YKC,YKCF,57714.38
2025-01-08 00:24:00+00:00,YKC,YKCX,9401.28
2025-01-08 00:24:00+00:00,YKC,YKCY,2581.09
2025-01-08 00:24:00+00:00,YKC,YKCZ,56877.09
2025-01-08 00:25:00+00:00,YKC,YKCF,57716.19
2025-01-08 00:25:00+00:00,YKC,YKCX,9404.26
2025-01-08 00:25:00+00:00,YKC,YKCY,2583.83
2025-01-08 00:25:00+00:00,YKC,YKCZ,56878.21
2025-01-08 00:26:00+00:00,YKC,YKCF,57717.68
2025-01-08 00:26:00+00:00,YKC,YKCX,9403.23
2025-01-08 00:26:00+00:00,YKC,YKCY,2585.32
2025-01-08 00:26:00+00:00,YKC,YKCZ,56879.77
2025-01-08 00:27:00+00:00,YKC,YKCF,57717.82
2025-01-08 00:27:00+00:00,YKC,YKCX,9403.49
2025-01-08 00:27:00+00:00,YKC,YKCY,2584.58
2025-01-08 00:27:00+00:00,YKC,YKCZ,56879.92
2025-01-08 00:28:00+00:00,YKC,YKCF,57716.79
2025-01-08 00:28:00+00:00,YKC,YKCX,9404.47
2025-01-08 00:28:00+00:00,YKC,YKCY,2584.8
2025-01-08 00:28:00+00:00,YKC,YKCZ,56878.75
2025-01-08 00:29:00+00:00,YKC,YKCF,57715.98
2025-01-08 00:29:00+00:00,YKC,YKCX,9405.77
2025-01-08 00:29:00+00:00,YKC,YKCY,2585.72
2025-01-08 00:29:00+00:00,YKC,YKCZ,56877.73
2025-01-08 00:30:00+00:00,YKC,YKCF,57715.67
2025-01-08 00:30:00+00:00,YKC,YKCX,9409.9
2025-01-08 00:30:00+00:00,YKC,YKCY,2588.52
2025-01-08 00:30:00+00:00,YKC,YKCZ,56876.81
2025-01-08 00:31:00+00:00,YKC,YKCF,57716.21
2025-01-08 00:31:00+00:00,YKC,YKCX,9411.89
2025-01-08 00:31:00+00:00,YKC,YKCY,2589.95
2025-01-08 00:31:00+00:00,YKC,YKCZ,56876.88
2025-01-08 00:32:00+00:00,YKC,YKCF,57715.36
2025-01-08 00:32:00+00:00,YKC,YKCX,9413.44
2025-01-08 00:32:00+00:00,YKC,YKCY,2590.45
2025-01-08 00:32:00+00:00,YKC,YKCZ,56875.73
2025-01-08 00:33:00+00:00,YKC,YKCF,57713.84
2025-01-08 00:33:00+00:00,YKC,YKCX,9413.21
2025-01-08 00:33:00+00:00,YKC,YKCY,2589.44
2025-01-08 00:33:00+00:00,YKC,YKCZ,56874.28
2025-01-08 00:34:00+00:00,YKC,YKCF,57713.26
2025-01-08 00:34:00+00:00,YKC,YKCX,9412.05
2025-01-08 00:34:00+00:00,YKC,YKCY,2588.07
2025-01-08 00:34:00+00:00,YKC,YKCZ,56873.8
2025-01-08 00:35:00+00:00,YKC,YKCF,57712.62
2025-01-08 00:35:00+00:00,YKC,YKCX,9412.27
2025-01-08 00:35:00+00:00,YKC,YKCY,2589.09
2025-01-08 00:35:00+00:00,YKC,YKCZ,56872.93
2025-01-08 00:36:00+00:00,YKC,YKCF,57710.62
2025-01-08 00:36:00+00:00,YKC,YKCX,9412.61
2025-01-08 00:36:00+00:00,YKC,YKCY,2589.75
2025-01-08 00:36:00+00:00,YKC,YKCZ,56870.75
2025-01-08 00:37:00+00:00,YKC,YKCF,57709.52
2025-01-08 00:37:00+00:00,YKC,YKCX,9413.78
2025-01-08 00:37:00+00:00,YKC,YKCY,2591.95
2025-01-08 00:37:00+00:00,YKC,YKCZ,56869.64
2025-01-08 00:38:00+00:00,YKC,YKCF,57710.94
2025-01-08 00:38:00+00:00,YKC,YKCX,9417.77
2025-01-08 00:38:00+00:00,YKC,YKCY,2591.48
2025-01-08 00:38:00+00:00,YKC,YKCZ,56870.36
2025-01-08 00:39:00+00:00,YKC,YKCF,57713.17
2025-01-08 00:39:00+00:00,YKC,YKCX,9423.37
2025-01-08 00:39:00+00:00,YKC,YKCY,2592.85
2025-01-08 00:39:00+00:00,YKC,YKCZ,56871.55
2025-01-08 00:40:00+00:00,YKC,YKCF,57715.71
2025-01-08 00:40:00+00:00,YKC,YKCX,9429.34
2025-01-08 00:40:00+00:00,YKC,YKCY,2592.49
2025-01-08 00:40:00+00:00,YKC,YKCZ,56873.2
2025-01-08 00:41:00+00:00,YKC,YKCF,57715.69
2025-01-08 00:41:00+00:00,YKC,YKCX,9429.42
2025-01-08 00:41:00+00:00,YKC,YKCY,2596.99
2025-01-08 00:41:00+00:00,YKC,YKCZ,56872.94
2025-01-08 00:42:00+00:00,YKC,YKCF,57717.41
2025-01-08 00:42:00+00:00,YKC,YKCX,9429.16
2025-01-08 00:42:00+00:00,YKC,YKCY,2598.47
2025-01-08 00:42:00+00:00,YKC,YKCZ,56875.04
2025-01-08 00:43:00+00:00,YKC,YKCF,57717.86
2025-01-08 00:43:00+00:00,YKC,YKCX,9424.37
2025-01-08 00:43:00+00:00,YKC,YKCY,2597.66
2025-01-08 00:43:00+00:00,YKC,YKCZ,56876.25
2025-01-08 00:44:00+00:00,YKC,YKCF,57717.12
2025-01-08 00:44:00+00:00,YKC,YKCX,9413.84
2025-01-08 00:44:00+00:00,YKC,YKCY,2596.67
2025-01-08 00:44:00+00:00,YKC,YKCZ,56877.27
2025-01-08 00:45:00+00:00,YKC,YKCF,57714.64
2025-01-08 00:45:00+00:00,YKC,YKCX,9409.32
2025-01-08 00:45:00+00:00,YKC,YKCY,2596.07
2025-01-08 00:45:00+00:00,YKC,YKCZ,56875.53
2025-01-08 00:46:00+00:00,YKC,YKCF,57710.89
2025-01-08 00:46:00+00:00,YKC,YKCX,9409.8
2025-01-08 00:46:00+00:00,YKC,YKCY,2594.5
2025-01-08 00:46:00+00:00,YKC,YKCZ,56871.43
2025-01-08 00:47:00+00:00,YKC,YKCF,57708.29
2025-01-08 00:47:00+00:00,YKC,YKCX,9408.26
2025-01-08 00:47:00+00:00,YKC,YKCY,2591.97
2025-01-08 00:47:00+00:00,YKC,YKCZ,56869.29
2025-01-08 00:48:00+00:00,YKC,YKCF,57706.99
2025-01-08 00:48:00+00:00,YKC,YKCX,9410.46
2025-01-08 00:48:00+00:00,YKC,YKCY,2592.66
2025-01-08 00:48:00+00:00,YKC,YKCZ,56867.48
2025-01-08 00:49:00+00:00,YKC,YKCF,57705.93
2025-01-08 00:49:00+00:00,YKC,YKCX,9411.47
2025-01-08 00:49:00+00:00,YKC,YKCY,2594.51
2025-01-08 00:49:00+00:00,YKC,YKCZ,56866.0
2025-01-08 00:50:00+00:00,YKC,YKCF,57706.69
2025-01-08 00:50:00+00:00,YKC,YKCX,9410.72
2025-01-08 00:50:00+00:00,YKC,YKCY,2592.66
2025-01-08 00:50:00+00:00,YKC,YKCZ,56867.07
2025-01-08 00:51:00+00:00,YKC,YKCF,57707.75
2025-01-08 00:51:00+00:00,YKC,YKCX,9407.63
2025-01-08 00:51:00+00:00,YKC,YKCY,2589.56
2025-01-08 00:51:00+00:00,YKC,YKCZ,56868.89
2025-01-08 00:52:00+00:00,YKC,YKCF,57705.43
2025-01-08 00:52:00+00:00,YKC,YKCX,9406.93
2025-01-08 00:52:00+00:00,YKC,YKCY,2587.46
2025-01-08 00:52:00+00:00,YKC,YKCZ,56866.48
2025-01-08 00:53:00+00:00,YKC,YKCF,57705.4
2025-01-08 00:53:00+00:00,YKC,YKCX,9412.32
2025-01-08 00:53:00+00:00,YKC,YKCY,2588.36
2025-01-08 00:53:00+00:00,YKC,YKCZ,56865.59
2025-01-08 00:54:00+00:00,YKC,YKCF,57704.56
2025-01-08 00:54:00+00:00,YKC,YKCX,9415.24
2025-01-08 00:54:00+00:00,YKC,YKCY,2590.88
2025-01-08 00:54:00+00:00,YKC,YKCZ,56864.24
2025-01-08 00:55:00+00:00,YKC,YKCF,57701.92
2025-01-08 00:55:00+00:00,YKC,YKCX,9412.52
2025-01-08 00:55:00+00:00,YKC,YKCY,2590.04
2025-01-08 00:55:00+00:00,YKC,YKCZ,56862.25
2025-01-08 00:56:00+00:00,YKC,YKCF,57703.04
2025-01-08 00:56:00+00:00,YKC,YKCX,9410.71
2025-01-08 00:56:00+00:00,YKC,YKCY,2588.31
2025-01-08 00:56:00+00:00,YKC,YKCZ,56863.61
2025-01-08 00:57:00+00:00,YKC,YKCF,57702.73
2025-01-08 00:57:00+00:00,YKC,YKCX,9412.65
2025-01-08 00:57:00+00:00,YKC,YKCY,2584.68
2025-01-08 00:57:00+00:00,YKC,YKCZ,56863.14
2025-01-08 00:58:00+00:00,YKC,YKCF,57700.21
2025-01-08 00:58:00+00:00,YKC,YKCX,9412.31
2025-01-08 00:58:00+00:00,YKC,YKCY,2582.35
2025-01-08 00:58:00+00:00,YKC,YKCZ,56860.46
2025-01-08 00:59:00+00:00,YKC,YKCF,57701.31
2025-01-08 00:59:00+00:00,YKC,YKCX,9411.14
2025-01-08 00:59:00+00:00,YKC,YKCY,2580.96
2025-01-08 00:59:00+00:00,YKC,YKCZ,56862.01
2025-01-08 01:00:00+00:00,YKC,YKCF,57703.3
2025-01-08 01:00:00+00:00,YKC,YKCX,9409.01
2025-01-08 01:00:00+00:00,YKC,YKCY,2578.32
2025-01-08 01:00:00+00:00,YKC,YKCZ,56864.53
2025-01-08 01:01:00+00:00,YKC,YKCF,57707.02
2025-01-08 01:01:00+00:00,YKC,YKCX,9406.1
2025-01-08 01:01:00+00:00,YKC,YKCY,2575.49
2025-01-08 01:01:00+00:00,YKC,YKCZ,56869.04
2025-01-08 01:02:00+00:00,YKC,YKCF,57711.26
2025-01-08 01:02:00+00:00,YKC,YKCX,9403.7
2025-01-08 01:02:00+00:00,YKC,YKCY,2573.14
2025-01-08 01:02:00+00:00,YKC,YKCZ,56873.59
2025-01-08 01:03:00+00:00,YKC,YKCF,57714.27
2025-01-08 01:03:00+00:00,YKC,YKCX,9401.03
2025-01-08 01:03:00+00:00,YKC,YKCY,2572.85
2025-01-08 01:03:00+00:00,YKC,YKCZ,56877.3
2025-01-08 01:04:00+00:00,YKC,YKCF,57716.6
2025-01-08 01:04:00+00:00,YKC,YKCX,9399.4
2025-01-08 01:04:00+00:00,YKC,YKCY,2576.99
2025-01-08 01:04:00+00:00,YKC,YKCZ,56879.8
2025-01-08 01:05:00+00:00,YKC,YKCF,57718.87
2025-01-08 01:05:00+00:00,YKC,YKCX,9399.14
2025-01-08 01:05:00+00:00,YKC,YKCY,2582.57
2025-01-08 01:05:00+00:00,YKC,YKCZ,56882.07
2025-01-08 01:06:00+00:00,YKC,YKCF,57718.95
2025-01-08 01:06:00+00:00,YKC,YKCX,9395.83
2025-01-08 01:06:00+00:00,YKC,YKCY,2584.24
2025-01-08 01:06:00+00:00,YKC,YKCZ,56882.73
2025-01-08 01:07:00+00:00,YKC,YKCF,57717.44
2025-01-08 01:07:00+00:00,YKC,YKCX,9393.35
2025-01-08 01:07:00+00:00,YKC,YKCY,2582.1
2025-01-08 01:07:00+00:00,YKC,YKCZ,56881.57
2025-01-08 01:08:00+00:00,YKC,YKCF,57714.41
2025-01-08 01:08:00+00:00,YKC,YKCX,9389.38
2025-01-08 01:08:00+00:00,YKC,YKCY,2580.14
2025-01-08 01:08:00+00:00,YKC,YKCZ,56879.24
2025-01-08 01:09:00+00:00,YKC,YKCF,57712.17
2025-01-08 01:09:00+00:00,YKC,YKCX,9386.09
2025-01-08 01:09:00+00:00,YKC,YKCY,2579.84
2025-01-08 01:09:00+00:00,YKC,YKCZ,56877.25
2025-01-08 01:10:00+00:00,YKC,YKCF,57711.2
2025-01-08 01:10:00+00:00,YKC,YKCX,9383.14
2025-01-08 01:10:00+00:00,YKC,YKCY,2582.1
2025-01-08 01:10:00+00:00,YKC,YKCZ,56876.91
2025-01-08 01:11:00+00:00,YKC,YKCF,57710.56
2025-01-08 01:11:00+00:00,YKC,YKCX,9380.6
2025-01-08 01:11:00+00:00,YKC,YKCY,2584.59
2025-01-08 01:11:00+00:00,YKC,YKCZ,56876.7
2025-01-08 01:12:00+00:00,YKC,YKCF,57708.34
2025-01-08 01:12:00+00:00,YKC,YKCX,9378.92
2025-01-08 01:12:00+00:00,YKC,YKCY,2583.67
2025-01-08 01:12:00+00:00,YKC,YKCZ,56874.74
2025-01-08 01:13:00+00:00,YKC,YKCF,57706.81
2025-01-08 01:13:00+00:00,YKC,YKCX,9377.66
2025-01-08 01:13:00+00:00,YKC,YKCY,2580.82
2025-01-08 01:13:00+00:00,YKC,YKCZ,56873.14
2025-01-08 01:14:00+00:00,YKC,YKCF,57705.95
2025-01-08 01:14:00+00:00,YKC,YKCX,9375.12
2025-01-08 01:14:00+00:00,YKC,YKCY,2580.14
2025-01-08 01:14:00+00:00,YKC,YKCZ,56872.86
2025-01-08 01:15:00+00:00,YKC,YKCF,57703.23
2025-01-08 01:15:00+00:00,YKC,YKCX,9370.65
2025-01-08 01:15:00+00:00,YKC,YKCY,2579.53
2025-01-08 01:15:00+00:00,YKC,YKCZ,56870.81
2025-01-08 01:16:00+00:00,YKC,YKCF,57701.51
2025-01-08 01:16:00+00:00,YKC,YKCX,9367.52
2025-01-08 01:16:00+00:00,YKC,YKCY,2579.56
2025-01-08 01:16:00+00:00,YKC,YKCZ,56869.6
2025-01-08 01:17:00+00:00,YKC,YKCF,57699.74
2025-01-08 01:17:00+00:00,YKC,YKCX,9368.64
2025-01-08 01:17:00+00:00,YKC,YKCY,2580.77
2025-01-08 01:17:00+00:00,YKC,YKCZ,56867.31
2025-01-08 01:18:00+00:00,YKC,YKCF,57699.14
2025-01-08 01:18:00+00:00,YKC,YKCX,9372.35
2025-01-08 01:18:00+00:00,YKC,YKCY,2582.86
2025-01-08 01:18:00+00:00,YKC,YKCZ,56866.21
2025-01-08 01:19:00+00:00,YKC,YKCF,57699.41
2025-01-08 01:19:00+00:00,YKC,YKCX,9375.61
2025-01-08 01:19:00+00:00,YKC,YKCY,2583.14
2025-01-08 01:19:00+00:00,YKC,YKCZ,56865.84
2025-01-08 01:20:00+00:00,YKC,YKCF,57701.14
2025-01-08 01:20:00+00:00,YKC,YKCX,9380.3
2025-01-08 01:20:00+00:00,YKC,YKCY,2583.11
2025-01-08 01:20:00+00:00,YKC,YKCZ,56866.89
2025-01-08 01:21:00+00:00,YKC,YKCF,57703.11
2025-01-08 01:21:00+00:00,YKC,YKCX,9382.57
2025-01-08 01:21:00+00:00,YKC,YKCY,2584.19
2025-01-08 01:21:00+00:00,YKC,YKCZ,56868.67
2025-01-08 01:22:00+00:00,YKC,YKCF,57705.07
2025-01-08 01:22:00+00:00,YKC,YKCX,9384.87
2025-01-08 01:22:00+00:00,YKC,YKCY,2586.12
2025-01-08 01:22:00+00:00,YKC,YKCZ,56870.09
2025-01-08 01:23:00+00:00,YKC,YKCF,57704.95
2025-01-08 01:23:00+00:00,YKC,YKCX,9384.27
2025-01-08 01:23:00+00:00,YKC,YKCY,2586.99
2025-01-08 01:23:00+00:00,YKC,YKCZ,56870.11
2025-01-08 01:24:00+00:00,YKC,YKCF,57703.75
2025-01-08 01:24:00+00:00,YKC,YKCX,9385.57
2025-01-08 01:24:00+00:00,YKC,YKCY,2586.74
2025-01-08 01:24:00+00:00,YKC,YKCZ,56868.7
2025-01-08 01:25:00+00:00,YKC,YKCF,57702.5
2025-01-08 01:25:00+00:00,YKC,YKCX,9386.7
2025-01-08 01:25:00+00:00,YKC,YKCY,2587.13
2025-01-08 01:25:00+00:00,YKC,YKCZ,56867.11
2025-01-08 01:26:00+00:00,YKC,YKCF,57701.64
2025-01-08 01:26:00+00:00,YKC,YKCX,9386.99
2025-01-08 01:26:00+00:00,YKC,YKCY,2588.1
2025-01-08 01:26:00+00:00,YKC,YKCZ,56866.0
2025-01-08 01:27:00+00:00,YKC,YKCF,57700.87
2025-01-08 01:27:00+00:00,YKC,YKCX,9388.92
2025-01-08 01:27:00+00:00,YKC,YKCY,2588.47
2025-01-08 01:27:00+00:00,YKC,YKCZ,56864.92
2025-01-08 01:28:00+00:00,YKC,YKCF,57699.96
2025-01-08 01:28:00+00:00,YKC,YKCX,9390.51
2025-01-08 01:28:00+00:00,YKC,YKCY,2588.37
2025-01-08 01:28:00+00:00,YKC,YKCZ,56864.0
2025-01-08 01:29:00+00:00,YKC,YKCF,57698.81
2025-01-08 01:29:00+00:00,YKC,YKCX,9390.68
2025-01-08 01:29:00+00:00,YKC,YKCY,2585.98
2025-01-08 01:29:00+00:00,YKC,YKCZ,56862.9
2025-01-08 01:30:00+00:00,YKC,YKCF,57697.35
2025-01-08 01:30:00+00:00,YKC,YKCX,9390.7
2025-01-08 01:30:00+00:00,YKC,YKCY,2583.31
2025-01-08 01:30:00+00:00,YKC,YKCZ,56861.37
2025-01-08 01:31:00+00:00,YKC,YKCF,57696.31
2025-01-08 01:31:00+00:00,YKC,YKCX,9391.68
2025-01-08 01:31:00+00:00,YKC,YKCY,2578.89
2025-01-08 01:31:00+00:00,YKC,YKCZ,56860.25
2025-01-08 01:32:00+00:00,YKC,YKCF,57698.15
2025-01-08 01:32:00+00:00,YKC,YKCX,9391.46
2025-01-08 01:32:00+00:00,YKC,YKCY,2576.19
2025-01-08 01:32:00+00:00,YKC,YKCZ,56862.4
2025-01-08 01:33:00+00:00,YKC,YKCF,57700.32
2025-01-08 01:33:00+00:00,YKC,YKCX,9390.98
2025-01-08 01:33:00+00:00,YKC,YKCY,2575.57
2025-01-08 01:33:00+00:00,YKC,YKCZ,56864.57
2025-01-08 01:34:00+00:00,YKC,YKCF,57702.56
2025-01-08 01:34:00+00:00,YKC,YKCX,9389.5
2025-01-08 01:34:00+00:00,YKC,YKCY,2576.57
2025-01-08 01:34:00+00:00,YKC,YKCZ,56867.13
2025-01-08 01:35:00+00:00,YKC,YKCF,57704.08
2025-01-08 01:35:00+00:00,YKC,YKCX,9386.97
2025-01-08 01:35:00+00:00,YKC,YKCY,2576.24
2025-01-08 01:35:00+00:00,YKC,YKCZ,56869.29
2025-01-08 01:36:00+00:00,YKC,YKCF,57703.28
2025-01-08 01:36:00+00:00,YKC,YKCX,9384.77
2025-01-08 01:36:00+00:00,YKC,YKCY,2577.29
2025-01-08 01:36:00+00:00,YKC,YKCZ,56868.61
2025-01-08 01:37:00+00:00,YKC,YKCF,57700.29
2025-01-08 01:37:00+00:00,YKC,YKCX,9384.28
2025-01-08 01:37:00+00:00,YKC,YKCY,2577.1
2025-01-08 01:37:00+00:00,YKC,YKCZ,56865.69
2025-01-08 01:38:00+00:00,YKC,YKCF,57697.73
2025-01-08 01:38:00+00:00,YKC,YKCX,9385.03
2025-01-08 01:38:00+00:00,YKC,YKCY,2576.55
2025-01-08 01:38:00+00:00,YKC,YKCZ,56863.07
2025-01-08 01:39:00+00:00,YKC,YKCF,57696.54
2025-01-08 01:39:00+00:00,YKC,YKCX,9384.72
2025-01-08 01:39:00+00:00,YKC,YKCY,2575.97
2025-01-08 01:39:00+00:00,YKC,YKCZ,56861.91
2025-01-08 01:40:00+00:00,YKC,YKCF,57696.73
2025-01-08 01:40:00+00:00,YKC,YKCX,9385.0
2025-01-08 01:40:00+00:00,YKC,YKCY,2574.28
2025-01-08 01:40:00+00:00,YKC,YKCZ,56862.04
2025-01-08 01:41:00+00:00,YKC,YKCF,57697.77
2025-01-08 01:41:00+00:00,YKC,YKCX,9386.1
2025-01-08 01:41:00+00:00,YKC,YKCY,2574.37
2025-01-08 01:41:00+00:00,YKC,YKCZ,56862.99
2025-01-08 01:42:00+00:00,YKC,YKCF,57698.6
2025-01-08 01:42:00+00:00,YKC,YKCX,9387.44
2025-01-08 01:42:00+00:00,YKC,YKCY,2574.91
2025-01-08 01:42:00+00:00,YKC,YKCZ,56863.49
2025-01-08 01:43:00+00:00,YKC,YKCF,57698.56
2025-01-08 01:43:00+00:00,YKC,YKCX,9387.45
2025-01-08 01:43:00+00:00,YKC,YKCY,2574.3
2025-01-08 01:43:00+00:00,YKC,YKCZ,56863.5
2025-01-08 01:44:00+00:00,YKC,YKCF,57697.85
2025-01-08 01:44:00+00:00,YKC,YKCX,9386.89
2025-01-08 01:44:00+00:00,YKC,YKCY,2574.4
2025-01-08 01:44:00+00:00,YKC,YKCZ,56862.97
2025-01-08 01:45:00+00:00,YKC,YKCF,57698.52
2025-01-08 01:45:00+00:00,YKC,YKCX,9385.47
2025-01-08 01:45:00+00:00,YKC,YKCY,2573.44
2025-01-08 01:45:00+00:00,YKC,YKCZ,56863.82
2025-01-08 01:46:00+00:00,YKC,YKCF,57699.46
2025-01-08 01:46:00+00:00,YKC,YKCX,9384.71
2025-01-08 01:46:00+00:00,YKC,YKCY,2573.57
2025-01-08 01:46:00+00:00,YKC,YKCZ,56864.91
2025-01-08 01:47:00+00:00,YKC,YKCF,57699.04
2025-01-08 01:47:00+00:00,YKC,YKCX,9384.66
2025-01-08 01:47:00+00:00,YKC,YKCY,2573.06
2025-01-08 01:47:00+00:00,YKC,YKCZ,56864.48
2025-01-08 01:48:00+00:00,YKC,YKCF,57698.95
2025-01-08 01:48:00+00:00,YKC,YKCX,9384.19
2025-01-08 01:48:00+00:00,YKC,YKCY,2573.45
2025-01-08 01:48:00+00:00,YKC,YKCZ,56864.43
2025-01-08 01:49:00+00:00,YKC,YKCF,57701.04
2025-01-08 01:49:00+00:00,YKC,YKCX,9384.09
2025-01-08 01:49:00+00:00,YKC,YKCY,2574.49
2025-01-08 01:49:00+00:00,YKC,YKCZ,56866.46
2025-01-08 01:50:00+00:00,YKC,YKCF,57703.69
2025-01-08 01:50:00+00:00,YKC,YKCX,9386.95
2025-01-08 01:50:00+00:00,YKC,YKCY,2578.3
2025-01-08 01:50:00+00:00,YKC,YKCZ,56868.82
2025-01-08 01:51:00+00:00,YKC,YKCF,57702.55
2025-01-08 01:51:00+00:00,YKC,YKCX,9388.21
2025-01-08 01:51:00+00:00,YKC,YKCY,2579.82
2025-01-08 01:51:00+00:00,YKC,YKCZ,56867.2
2025-01-08 01:52:00+00:00,YKC,YKCF,57700.62
2025-01-08 01:52:00+00:00,YKC,YKCX,9388.33
2025-01-08 01:52:00+00:00,YKC,YKCY,2577.39
2025-01-08 01:52:00+00:00,YKC,YKCZ,56865.25
2025-01-08 01:53:00+00:00,YKC,YKCF,57700.88
2025-01-08 01:53:00+00:00,YKC,YKCX,9389.34
2025-01-08 01:53:00+00:00,YKC,YKCY,2575.68
2025-01-08 01:53:00+00:00,YKC,YKCZ,56865.36
2025-01-08 01:54:00+00:00,YKC,YKCF,57703.67
2025-01-08 01:54:00+00:00,YKC,YKCX,9391.93
2025-01-08 01:54:00+00:00,YKC,YKCY,2575.77
2025-01-08 01:54:00+00:00,YKC,YKCZ,56867.77
2025-01-08 01:55:00+00:00,YKC,YKCF,57705.97
2025-01-08 01:55:00+00:00,YKC,YKCX,9393.15
2025-01-08 01:55:00+00:00,YKC,YKCY,2576.46
2025-01-08 01:55:00+00:00,YKC,YKCZ,56870.05
2025-01-08 01:56:00+00:00,YKC,YKCF,57705.93
2025-01-08 01:56:00+00:00,YKC,YKCX,9393.7
2025-01-08 01:56:00+00:00,YKC,YKCY,2576.98
2025-01-08 01:56:00+00:00,YKC,YKCZ,56869.84
2025-01-08 01:57:00+00:00,YKC,YKCF,57703.0
2025-01-08 01:57:00+00:00,YKC,YKCX,9391.41
2025-01-08 01:57:00+00:00,YKC,YKCY,2575.13
2025-01-08 01:57:00+00:00,YKC,YKCZ,56867.37
2025-01-08 01:58:00+00:00,YKC,YKCF,57700.38
2025-01-08 01:58:00+00:00,YKC,YKCX,9390.72
2025-01-08 01:58:00+00:00,YKC,YKCY,2574.05
2025-01-08 01:58:00+00:00,YKC,YKCZ,56864.54
2025-01-08 01:59:00+00:00,YKC,YKCF,57699.82
2025-01-08 01:59:00+00:00,YKC,YKCX,9391.12
2025-01-08 01:59:00+00:00,YKC,YKCY,2574.02
2025-01-08 01:59:00+00:00,YKC,YKCZ,56864.18
2025-01-08 02:00:00+00:00,YKC,YKCF,57701.2
2025-01-08 02:00:00+00:00,YKC,YKCX,9392.34
2025-01-08 02:00:00+00:00,YKC,YKCY,2572.95
2025-01-08 02:00:00+00:00,YKC,YKCZ,56865.29
2025-01-08 02:01:00+00:00,YKC,YKCF,57701.25
2025-01-08 02:01:00+00:00,YKC,YKCX,9394.17
2025-01-08 02:01:00+00:00,YKC,YKCY,2574.31
2025-01-08 02:01:00+00:00,YKC,YKCZ,56865.0
2025-01-08 02:02:00+00:00,YKC,YKCF,57699.12
2025-01-08 02:02:00+00:00,YKC,YKCX,9393.99
2025-01-08 02:02:00+00:00,YKC,YKCY,2573.29
2025-01-08 02:02:00+00:00,YKC,YKCZ,56862.98
2025-01-08 02:03:00+00:00,YKC,YKCF,57699.56
2025-01-08 02:03:00+00:00,YKC,YKCX,9393.86
2025-01-08 02:03:00+00:00,YKC,YKCY,2573.73
2025-01-08 02:03:00+00:00,YKC,YKCZ,56863.36
2025-01-08 02:04:00+00:00,YKC,YKCF,57700.55
2025-01-08 02:04:00+00:00,YKC,YKCX,9396.12
2025-01-08 02:04:00+00:00,YKC,YKCY,2576.76
2025-01-08 02:04:00+00:00,YKC,YKCZ,56863.99
2025-01-08 02:05:00+00:00,YKC,YKCF,57701.49
2025-01-08 02:05:00+00:00,YKC,YKCX,9399.71
2025-01-08 02:05:00+00:00,YKC,YKCY,2578.59
2025-01-08 02:05:00+00:00,YKC,YKCZ,56864.18
2025-01-08 02:06:00+00:00,YKC,YKCF,57702.97
2025-01-08 02:06:00+00:00,YKC,YKCX,9404.58
2025-01-08 02:06:00+00:00,YKC,YKCY,2583.08
2025-01-08 02:06:00+00:00,YKC,YKCZ,56864.55
2025-01-08 02:07:00+00:00,YKC,YKCF,57700.8
2025-01-08 02:07:00+00:00,YKC,YKCX,9406.14
2025-01-08 02:07:00+00:00,YKC,YKCY,2584.14
2025-01-08 02:07:00+00:00,YKC,YKCZ,56862.26
2025-01-08 02:08:00+00:00,YKC,YKCF,57699.94
2025-01-08 02:08:00+00:00,YKC,YKCX,9408.27
2025-01-08 02:08:00+00:00,YKC,YKCY,2584.17
2025-01-08 02:08:00+00:00,YKC,YKCZ,56860.95
2025-01-08 02:09:00+00:00,YKC,YKCF,57700.52
2025-01-08 02:09:00+00:00,YKC,YKCX,9406.08
2025-01-08 02:09:00+00:00,YKC,YKCY,2583.52
2025-01-08 02:09:00+00:00,YKC,YKCZ,56862.1
2025-01-08 02:10:00+00:00,YKC,YKCF,57700.6
2025-01-08 02:10:00+00:00,YKC,YKCX,9400.13
